NUM_PEDIDO;CODCLI;CODVEN;DATA_EMISSAO;VLR_TOTAL;SITUACAO;OBSERVACOES
2568;465;3;2013-11-22 00:00:00.000;1584.13;E;NULL
2569;585;2;2013-11-22 00:00:00.000;1011.33;E;NULL
2570;3;3;2013-11-22 00:00:00.000;48.44;E;NULL
2571;282;4;2013-11-22 00:00:00.000;1941.14;E;NULL
2572;33;4;2013-11-22 00:00:00.000;3643.23;E;NULL
2573;215;4;2013-11-22 00:00:00.000;789.22;E;NULL
2574;191;3;2013-11-22 00:00:00.000;106.71;E;NULL
2575;549;3;2013-11-22 00:00:00.000;64.48;E;NULL
2576;53;5;2013-11-22 00:00:00.000;697.24;E;NULL
2577;482;1;2013-11-22 00:00:00.000;1721.30;C;NULL
2578;408;1;2013-11-24 00:00:00.000;1506.37;E;NULL
2579;257;5;2013-11-24 00:00:00.000;1205.92;E;NULL
2580;425;5;2013-11-24 00:00:00.000;1417.87;E;NULL
2581;371;1;2013-11-24 00:00:00.000;942.15;E;NULL
2582;27;4;2013-11-24 00:00:00.000;46.62;E;NULL
2583;51;1;2013-11-24 00:00:00.000;3510.44;E;NULL
2584;109;4;2013-11-24 00:00:00.000;2081.64;E;NULL
2585;350;4;2013-11-24 00:00:00.000;1103.84;E;NULL
2586;482;3;2013-11-25 00:00:00.000;190.84;E;NULL
2587;151;1;2013-11-25 00:00:00.000;649.26;E;NULL
2588;303;4;2013-11-25 00:00:00.000;235.74;C;NULL
2589;272;5;2013-11-25 00:00:00.000;663.01;E;NULL
2590;304;4;2013-11-25 00:00:00.000;714.39;E;NULL
2591;244;3;2013-11-25 00:00:00.000;492.68;E;NULL
2592;161;3;2013-11-25 00:00:00.000;14.08;E;NULL
2593;406;5;2013-11-25 00:00:00.000;934.61;E;NULL
2594;340;5;2013-11-25 00:00:00.000;3486.28;E;NULL
2595;528;3;2013-11-25 00:00:00.000;2578.40;E;NULL
2596;131;2;2013-11-25 00:00:00.000;872.42;E;NULL
2597;584;2;2013-11-26 00:00:00.000;195.02;E;NULL
2598;324;5;2013-11-26 00:00:00.000;5161.89;E;NULL
2599;455;3;2013-11-26 00:00:00.000;1254.76;E;NULL
2600;317;1;2013-11-26 00:00:00.000;174.58;E;NULL
2601;575;1;2013-11-26 00:00:00.000;846.15;E;NULL
2602;507;5;2013-11-26 00:00:00.000;2084.87;E;NULL
2603;147;2;2013-11-26 00:00:00.000;87.44;E;NULL
2604;128;1;2013-11-26 00:00:00.000;1077.93;E;NULL
2605;20;3;2013-11-26 00:00:00.000;514.82;E;NULL
2606;246;1;2013-11-26 00:00:00.000;2400.35;E;NULL
2607;554;3;2013-11-26 00:00:00.000;292.26;E;NULL
2608;307;5;2013-11-26 00:00:00.000;1943.01;E;NULL
2609;130;1;2013-11-27 00:00:00.000;414.28;E;NULL
2610;618;3;2013-11-27 00:00:00.000;865.17;C;NULL
2611;380;4;2013-11-27 00:00:00.000;325.10;C;NULL
2612;362;5;2013-11-27 00:00:00.000;398.04;C;NULL
2613;301;4;2013-11-27 00:00:00.000;0.00;E;NULL
2614;284;5;2013-11-27 00:00:00.000;1115.42;E;NULL
2615;398;5;2013-11-27 00:00:00.000;2509.85;E;NULL
2616;196;2;2013-11-27 00:00:00.000;2262.26;E;NULL
2617;436;3;2013-11-27 00:00:00.000;1147.32;E;NULL
2618;73;5;2013-11-27 00:00:00.000;664.01;E;NULL
2619;396;5;2013-11-27 00:00:00.000;2544.03;E;NULL
2620;513;5;2013-11-27 00:00:00.000;1715.59;E;NULL
2621;123;3;2013-11-27 00:00:00.000;885.17;E;NULL
2622;249;3;2013-11-27 00:00:00.000;1682.86;E;NULL
2623;301;4;2013-11-27 00:00:00.000;556.29;E;NULL
2624;170;5;2013-11-28 00:00:00.000;2032.76;E;NULL
2625;467;5;2013-11-28 00:00:00.000;213.06;E;NULL
2626;185;1;2013-11-28 00:00:00.000;817.88;E;NULL
2627;444;3;2013-11-28 00:00:00.000;2607.51;E;NULL
2628;497;3;2013-11-28 00:00:00.000;1090.00;E;NULL
2629;124;3;2013-11-28 00:00:00.000;1165.46;E;NULL
2630;42;5;2013-11-28 00:00:00.000;270.64;E;NULL
2631;258;3;2013-11-28 00:00:00.000;1098.51;E;NULL
2632;556;5;2013-11-28 00:00:00.000;3494.55;E;NULL
2633;207;5;2013-11-28 00:00:00.000;745.72;E;NULL
2634;488;4;2013-11-29 00:00:00.000;691.85;E;NULL
2635;4;2;2013-11-29 00:00:00.000;2380.24;E;NULL
2636;72;3;2013-11-29 00:00:00.000;321.47;E;NULL
2637;177;4;2013-11-29 00:00:00.000;830.36;E;NULL
2638;84;1;2013-11-29 00:00:00.000;216.65;E;NULL
2639;611;4;2013-11-29 00:00:00.000;2669.79;E;NULL
2640;522;5;2013-11-29 00:00:00.000;1306.03;E;NULL
2641;156;5;2013-11-29 00:00:00.000;1213.35;E;NULL
2642;601;2;2013-11-29 00:00:00.000;1733.08;E;NULL
2643;55;5;2013-11-29 00:00:00.000;850.12;E;NULL
2644;584;3;2013-11-29 00:00:00.000;1202.74;E;NULL
2645;59;2;2013-11-29 00:00:00.000;51.48;C;NULL
2646;468;2;2013-11-29 00:00:00.000;168.92;E;NULL
2647;30;1;2013-11-29 00:00:00.000;2261.23;E;NULL
2648;515;2;2013-11-29 00:00:00.000;1920.19;E;NULL
2649;279;5;2013-11-29 00:00:00.000;172.64;E;NULL
2650;110;3;2013-12-01 00:00:00.000;900.04;E;NULL
2651;187;4;2013-12-01 00:00:00.000;2273.08;E;NULL
2652;89;1;2013-12-01 00:00:00.000;1470.82;E;NULL
2653;362;4;2013-12-01 00:00:00.000;514.18;E;NULL
2654;113;5;2013-12-01 00:00:00.000;1132.84;E;NULL
2655;149;2;2013-12-01 00:00:00.000;768.91;E;NULL
2656;231;3;2013-12-01 00:00:00.000;1011.59;E;NULL
2657;602;4;2013-12-01 00:00:00.000;5152.92;C;NULL
2658;459;1;2013-12-01 00:00:00.000;1245.36;E;NULL
2659;144;5;2013-12-01 00:00:00.000;5016.04;E;NULL
2660;347;1;2013-12-01 00:00:00.000;4232.02;E;NULL
2661;604;3;2013-12-01 00:00:00.000;494.80;E;NULL
2662;147;5;2013-12-01 00:00:00.000;1083.90;E;NULL
2663;603;2;2013-12-02 00:00:00.000;1326.65;E;NULL
2664;604;5;2013-12-02 00:00:00.000;37.48;E;NULL
2665;229;1;2013-12-02 00:00:00.000;206.95;C;NULL
2666;576;5;2013-12-02 00:00:00.000;1672.45;E;NULL
2667;254;4;2013-12-02 00:00:00.000;878.33;E;NULL
2668;507;2;2013-12-02 00:00:00.000;494.97;E;NULL
2669;294;3;2013-12-02 00:00:00.000;3212.46;E;NULL
2670;433;5;2013-12-02 00:00:00.000;1577.71;E;NULL
2671;611;5;2013-12-02 00:00:00.000;4467.99;E;NULL
2672;574;4;2013-12-02 00:00:00.000;4694.83;E;NULL
2673;121;1;2013-12-02 00:00:00.000;2477.05;E;NULL
2674;571;5;2013-12-02 00:00:00.000;836.07;E;NULL
2675;419;4;2013-12-03 00:00:00.000;1200.19;E;NULL
2676;186;5;2013-12-03 00:00:00.000;2712.50;E;NULL
2677;351;2;2013-12-03 00:00:00.000;2182.06;E;NULL
2678;423;1;2013-12-03 00:00:00.000;436.88;E;NULL
2679;342;5;2013-12-03 00:00:00.000;3173.19;E;NULL
2680;425;4;2013-12-03 00:00:00.000;1038.43;E;NULL
2681;357;4;2013-12-03 00:00:00.000;2695.19;C;NULL
2682;84;4;2013-12-03 00:00:00.000;581.34;E;NULL
2683;389;2;2013-12-03 00:00:00.000;545.10;E;NULL
2684;109;3;2013-12-03 00:00:00.000;351.73;E;NULL
2685;584;2;2013-12-03 00:00:00.000;2506.40;E;NULL
2686;76;2;2013-12-03 00:00:00.000;94.52;C;NULL
2687;163;1;2013-12-03 00:00:00.000;2960.39;E;NULL
2688;580;4;2013-12-03 00:00:00.000;193.99;E;NULL
2689;271;5;2013-12-03 00:00:00.000;1541.99;E;NULL
2690;538;3;2013-12-03 00:00:00.000;1911.35;E;NULL
2691;436;4;2013-12-04 00:00:00.000;92.19;C;NULL
2692;6;5;2013-12-04 00:00:00.000;2525.97;E;NULL
2693;298;2;2013-12-04 00:00:00.000;1713.34;E;NULL
2694;334;3;2013-12-04 00:00:00.000;664.12;E;NULL
2695;105;4;2013-12-04 00:00:00.000;1003.82;E;NULL
2696;77;4;2013-12-04 00:00:00.000;2658.88;E;NULL
2697;152;4;2013-12-04 00:00:00.000;1240.07;E;NULL
2698;133;2;2013-12-04 00:00:00.000;519.90;E;NULL
2699;71;5;2013-12-04 00:00:00.000;544.47;E;NULL
2700;66;3;2013-12-05 00:00:00.000;386.40;E;NULL
2701;46;5;2013-12-05 00:00:00.000;157.16;E;NULL
2702;353;3;2013-12-05 00:00:00.000;2506.54;E;NULL
2703;567;3;2013-12-05 00:00:00.000;788.76;E;NULL
2704;61;4;2013-12-05 00:00:00.000;215.68;E;NULL
2705;82;1;2013-12-05 00:00:00.000;507.98;E;NULL
2706;119;3;2013-12-05 00:00:00.000;2258.40;C;NULL
2707;390;5;2013-12-05 00:00:00.000;838.87;E;NULL
2708;412;4;2013-12-06 00:00:00.000;2667.69;E;NULL
2709;232;4;2013-12-06 00:00:00.000;1403.86;E;NULL
2710;501;3;2013-12-06 00:00:00.000;2515.69;E;NULL
2711;470;5;2013-12-06 00:00:00.000;1104.31;E;NULL
2712;421;2;2013-12-06 00:00:00.000;2654.24;E;NULL
2713;493;2;2013-12-06 00:00:00.000;65.60;E;NULL
2714;312;2;2013-12-06 00:00:00.000;1931.98;E;NULL
2715;111;4;2013-12-06 00:00:00.000;97.25;E;NULL
2716;316;5;2013-12-08 00:00:00.000;1264.88;E;NULL
2717;298;5;2013-12-08 00:00:00.000;736.71;E;NULL
2718;92;4;2013-12-08 00:00:00.000;391.54;E;NULL
2719;279;3;2013-12-08 00:00:00.000;923.56;E;NULL
2720;57;4;2013-12-08 00:00:00.000;2514.57;E;NULL
2721;406;5;2013-12-08 00:00:00.000;1148.82;E;NULL
2722;119;5;2013-12-08 00:00:00.000;1117.23;E;NULL
2723;104;1;2013-12-09 00:00:00.000;1322.77;E;NULL
2724;19;1;2013-12-09 00:00:00.000;303.87;C;NULL
2725;356;5;2013-12-09 00:00:00.000;1336.62;C;NULL
2726;135;2;2013-12-09 00:00:00.000;1126.43;E;NULL
2727;55;1;2013-12-09 00:00:00.000;1682.89;E;NULL
2728;552;1;2013-12-09 00:00:00.000;269.28;E;NULL
2729;37;3;2013-12-09 00:00:00.000;2105.55;E;NULL
2730;351;2;2013-12-09 00:00:00.000;1124.29;E;NULL
2731;291;3;2013-12-09 00:00:00.000;1544.66;E;NULL
2732;312;4;2013-12-09 00:00:00.000;81.70;E;NULL
2733;347;2;2013-12-09 00:00:00.000;3197.84;E;NULL
2734;482;4;2013-12-09 00:00:00.000;660.92;C;NULL
2735;157;5;2013-12-09 00:00:00.000;3394.67;E;NULL
2736;11;4;2013-12-09 00:00:00.000;1166.15;C;NULL
2737;582;5;2013-12-10 00:00:00.000;126.72;E;NULL
2738;450;5;2013-12-10 00:00:00.000;491.41;C;NULL
2739;230;5;2013-12-10 00:00:00.000;2062.18;E;NULL
2740;71;5;2013-12-10 00:00:00.000;1845.51;E;NULL
2741;424;3;2013-12-10 00:00:00.000;415.02;C;NULL
2742;426;3;2013-12-10 00:00:00.000;1213.03;C;NULL
2743;7;2;2013-12-10 00:00:00.000;488.16;E;NULL
2744;496;3;2013-12-10 00:00:00.000;3079.71;E;NULL
2745;339;5;2013-12-10 00:00:00.000;1621.41;E;NULL
2746;324;3;2013-12-10 00:00:00.000;2304.52;E;NULL
2747;77;1;2013-12-10 00:00:00.000;1276.71;C;NULL
2748;399;3;2013-12-11 00:00:00.000;505.50;E;NULL
2749;409;4;2013-12-11 00:00:00.000;938.67;E;NULL
2750;393;4;2013-12-11 00:00:00.000;988.98;E;NULL
2751;96;3;2013-12-11 00:00:00.000;210.78;E;NULL
2752;16;5;2013-12-11 00:00:00.000;556.44;C;NULL
2753;307;2;2013-12-11 00:00:00.000;2533.43;C;NULL
2754;267;4;2013-12-11 00:00:00.000;1825.64;C;NULL
2755;130;5;2013-12-12 00:00:00.000;395.74;E;NULL
2756;468;2;2013-12-12 00:00:00.000;758.98;E;NULL
2757;397;4;2013-12-12 00:00:00.000;532.82;E;NULL
2758;159;5;2013-12-12 00:00:00.000;747.15;E;NULL
2759;609;5;2013-12-12 00:00:00.000;2198.62;E;NULL
2760;542;4;2013-12-12 00:00:00.000;345.01;E;NULL
2761;80;2;2013-12-12 00:00:00.000;252.00;E;NULL
2762;268;2;2013-12-13 00:00:00.000;362.21;E;NULL
2763;358;1;2013-12-13 00:00:00.000;286.91;E;NULL
2764;512;5;2013-12-13 00:00:00.000;642.76;E;NULL
2765;520;3;2013-12-13 00:00:00.000;491.20;E;NULL
2766;220;3;2013-12-13 00:00:00.000;1057.32;E;NULL
2767;351;5;2013-12-13 00:00:00.000;2360.76;E;NULL
2768;30;3;2013-12-13 00:00:00.000;1940.11;E;NULL
2769;323;5;2013-12-13 00:00:00.000;272.67;E;NULL
2770;158;4;2013-12-13 00:00:00.000;2762.60;E;NULL
2771;449;1;2013-12-13 00:00:00.000;312.41;E;NULL
2772;250;1;2013-12-13 00:00:00.000;2607.92;E;NULL
2773;36;2;2013-12-13 00:00:00.000;558.74;E;NULL
2774;624;1;2013-12-13 00:00:00.000;151.36;E;NULL
2775;102;2;2013-12-15 00:00:00.000;2222.01;E;NULL
2776;62;5;2013-12-15 00:00:00.000;54.27;E;NULL
2777;233;5;2013-12-15 00:00:00.000;39.96;E;NULL
2778;540;4;2013-12-15 00:00:00.000;1887.19;E;NULL
2779;364;5;2013-12-15 00:00:00.000;1117.83;E;NULL
2780;245;5;2013-12-15 00:00:00.000;1511.27;E;NULL
2781;173;1;2013-12-15 00:00:00.000;351.74;E;NULL
2782;33;2;2013-12-15 00:00:00.000;494.86;C;NULL
2783;420;1;2013-12-15 00:00:00.000;1517.78;E;NULL
2784;387;3;2013-12-15 00:00:00.000;113.40;E;NULL
2785;214;3;2013-12-15 00:00:00.000;1357.31;E;NULL
2786;314;2;2013-12-15 00:00:00.000;1279.77;E;NULL
2787;253;4;2013-12-15 00:00:00.000;263.22;E;NULL
2788;77;3;2013-12-16 00:00:00.000;841.12;E;NULL
2789;469;2;2013-12-16 00:00:00.000;1815.47;E;NULL
2790;389;5;2013-12-16 00:00:00.000;2158.97;E;NULL
2791;239;5;2013-12-16 00:00:00.000;2274.48;E;NULL
2792;366;3;2013-12-16 00:00:00.000;873.00;E;NULL
2793;142;1;2013-12-16 00:00:00.000;724.36;E;NULL
2794;398;3;2013-12-16 00:00:00.000;1820.26;E;NULL
2795;367;5;2013-12-16 00:00:00.000;1849.79;E;NULL
2796;176;4;2013-12-16 00:00:00.000;306.95;C;NULL
2797;66;3;2013-12-16 00:00:00.000;1449.06;E;NULL
2798;461;2;2013-12-16 00:00:00.000;1692.60;E;NULL
2799;318;4;2013-12-16 00:00:00.000;48.13;C;NULL
2800;507;2;2013-12-16 00:00:00.000;655.28;E;NULL
2801;336;1;2013-12-17 00:00:00.000;1268.50;E;NULL
2802;214;1;2013-12-17 00:00:00.000;438.85;E;NULL
2803;31;5;2013-12-17 00:00:00.000;5.61;C;NULL
2804;623;2;2013-12-17 00:00:00.000;836.42;E;NULL
2805;340;3;2013-12-17 00:00:00.000;501.12;E;NULL
2806;448;5;2013-12-17 00:00:00.000;854.33;E;NULL
2807;235;2;2013-12-17 00:00:00.000;440.67;E;NULL
2808;349;5;2013-12-17 00:00:00.000;1939.57;E;NULL
2809;187;4;2013-12-17 00:00:00.000;2485.90;E;NULL
2810;556;3;2013-12-17 00:00:00.000;251.28;E;NULL
2811;104;3;2013-12-17 00:00:00.000;559.68;E;NULL
2812;196;5;2013-12-17 00:00:00.000;1003.06;E;NULL
2813;280;2;2013-12-17 00:00:00.000;4240.68;E;NULL
2814;432;4;2013-12-18 00:00:00.000;891.55;E;NULL
2815;252;4;2013-12-18 00:00:00.000;31.79;E;NULL
2816;37;1;2013-12-18 00:00:00.000;1099.54;E;NULL
2817;189;2;2013-12-18 00:00:00.000;853.30;E;NULL
2818;273;1;2013-12-18 00:00:00.000;526.04;C;NULL
2819;315;1;2013-12-18 00:00:00.000;1266.48;E;NULL
2820;244;3;2013-12-18 00:00:00.000;945.66;C;NULL
2821;153;2;2013-12-18 00:00:00.000;429.11;E;NULL
2822;34;3;2013-12-18 00:00:00.000;1036.30;E;NULL
2823;617;3;2013-12-18 00:00:00.000;1041.88;E;NULL
2824;153;1;2013-12-18 00:00:00.000;1076.61;E;NULL
2825;609;4;2013-12-18 00:00:00.000;888.16;E;NULL
2826;69;5;2013-12-18 00:00:00.000;19.21;E;NULL
2827;53;4;2013-12-18 00:00:00.000;366.91;E;NULL
2828;313;5;2013-12-19 00:00:00.000;1521.35;C;NULL
2829;487;4;2013-12-19 00:00:00.000;203.10;C;NULL
2830;384;1;2013-12-19 00:00:00.000;218.58;E;NULL
2831;556;5;2013-12-19 00:00:00.000;1774.53;E;NULL
2832;207;2;2013-12-19 00:00:00.000;1545.89;C;NULL
2833;169;5;2013-12-19 00:00:00.000;2141.84;E;NULL
2834;134;3;2013-12-19 00:00:00.000;2370.09;E;NULL
2835;531;3;2013-12-19 00:00:00.000;103.44;E;NULL
2836;302;3;2013-12-19 00:00:00.000;983.01;E;NULL
2837;358;5;2013-12-19 00:00:00.000;1039.73;E;NULL
2838;602;2;2013-12-19 00:00:00.000;875.36;E;NULL
2839;363;2;2013-12-19 00:00:00.000;186.83;E;NULL
2840;284;5;2013-12-19 00:00:00.000;576.45;E;NULL
2841;367;1;2013-12-19 00:00:00.000;79.80;E;NULL
2842;609;5;2013-12-19 00:00:00.000;876.30;E;NULL
2843;238;5;2013-12-20 00:00:00.000;327.10;E;NULL
2844;231;1;2013-12-20 00:00:00.000;393.37;E;NULL
2845;582;5;2013-12-20 00:00:00.000;1201.36;E;NULL
2846;441;2;2013-12-20 00:00:00.000;379.75;E;NULL
2847;626;3;2013-12-20 00:00:00.000;2515.15;E;NULL
2848;390;2;2013-12-20 00:00:00.000;1271.18;E;NULL
2849;323;1;2013-12-20 00:00:00.000;1240.03;E;NULL
2850;311;4;2013-12-20 00:00:00.000;1457.70;E;NULL
2851;352;4;2013-12-20 00:00:00.000;2846.95;E;NULL
2852;106;4;2013-12-20 00:00:00.000;4439.57;E;NULL
2853;396;4;2013-12-20 00:00:00.000;300.90;E;NULL
2854;40;4;2013-12-20 00:00:00.000;1704.00;E;NULL
2855;170;1;2013-12-22 00:00:00.000;959.27;E;NULL
2856;300;5;2013-12-22 00:00:00.000;692.10;E;NULL
2857;42;5;2013-12-22 00:00:00.000;358.25;E;NULL
2858;482;1;2013-12-22 00:00:00.000;306.22;C;NULL
2859;331;2;2013-12-22 00:00:00.000;1113.76;E;NULL
2860;553;4;2013-12-22 00:00:00.000;1654.31;E;NULL
2861;342;3;2013-12-22 00:00:00.000;1853.64;E;NULL
2862;355;5;2013-12-22 00:00:00.000;1677.36;C;NULL
2863;468;5;2013-12-22 00:00:00.000;1682.74;C;NULL
2864;419;5;2013-12-22 00:00:00.000;1865.89;E;NULL
2865;70;5;2013-12-22 00:00:00.000;1828.52;E;NULL
2866;5;1;2013-12-22 00:00:00.000;2820.25;E;NULL
2867;519;5;2013-12-22 00:00:00.000;1860.84;E;NULL
2868;34;1;2013-12-22 00:00:00.000;1102.93;E;NULL
2869;438;3;2013-12-23 00:00:00.000;1205.94;C;NULL
2870;100;4;2013-12-23 00:00:00.000;4322.51;E;NULL
2871;175;1;2013-12-23 00:00:00.000;2464.52;E;NULL
2872;578;5;2013-12-23 00:00:00.000;824.00;E;NULL
2873;260;1;2013-12-23 00:00:00.000;1077.26;E;NULL
2874;512;2;2013-12-23 00:00:00.000;305.07;C;NULL
2875;50;3;2013-12-23 00:00:00.000;4365.81;E;NULL
2876;407;3;2013-12-23 00:00:00.000;1098.93;E;NULL
2877;452;5;2013-12-23 00:00:00.000;832.74;E;NULL
2878;169;1;2013-12-23 00:00:00.000;573.68;E;NULL
2879;529;5;2013-12-23 00:00:00.000;1837.69;E;NULL
2880;86;4;2013-12-23 00:00:00.000;818.57;E;NULL
2881;519;2;2013-12-23 00:00:00.000;5318.93;E;NULL
2882;269;2;2013-12-24 00:00:00.000;385.63;E;NULL
2883;368;4;2013-12-24 00:00:00.000;1454.49;E;NULL
2884;411;4;2013-12-24 00:00:00.000;239.64;E;NULL
2885;131;3;2013-12-24 00:00:00.000;2793.05;E;NULL
2886;151;4;2013-12-24 00:00:00.000;604.57;E;NULL
2887;224;2;2013-12-24 00:00:00.000;2657.11;E;NULL
2888;156;3;2013-12-24 00:00:00.000;116.16;C;NULL
2889;178;4;2013-12-24 00:00:00.000;4005.51;E;NULL
2890;512;5;2013-12-24 00:00:00.000;2739.29;E;NULL
2891;331;5;2013-12-24 00:00:00.000;2403.29;E;NULL
2892;111;3;2013-12-24 00:00:00.000;212.48;E;NULL
2893;63;1;2013-12-24 00:00:00.000;3429.83;C;NULL
2894;207;5;2013-12-25 00:00:00.000;665.08;E;NULL
2895;607;2;2013-12-25 00:00:00.000;1504.74;E;NULL
2896;421;1;2013-12-25 00:00:00.000;994.46;E;NULL
2897;420;4;2013-12-25 00:00:00.000;2642.01;E;NULL
2898;447;3;2013-12-25 00:00:00.000;984.39;E;NULL
2899;34;2;2013-12-25 00:00:00.000;1471.55;E;NULL
2900;432;5;2013-12-25 00:00:00.000;878.38;E;NULL
2901;284;1;2013-12-25 00:00:00.000;1145.56;C;NULL
2902;235;1;2013-12-25 00:00:00.000;4352.17;E;NULL
2903;465;1;2013-12-25 00:00:00.000;847.54;C;NULL
2904;107;2;2013-12-26 00:00:00.000;1718.15;E;NULL
2905;303;1;2013-12-26 00:00:00.000;477.31;E;NULL
2906;18;4;2013-12-26 00:00:00.000;754.71;C;NULL
2907;304;4;2013-12-26 00:00:00.000;877.24;E;NULL
2908;460;4;2013-12-26 00:00:00.000;716.72;E;NULL
2909;459;4;2013-12-26 00:00:00.000;427.92;E;NULL
2910;73;2;2013-12-26 00:00:00.000;548.98;E;NULL
2911;484;1;2013-12-26 00:00:00.000;3404.47;E;NULL
2912;306;3;2013-12-26 00:00:00.000;37.86;E;NULL
2913;618;5;2013-12-26 00:00:00.000;28.16;E;NULL
2914;236;3;2013-12-26 00:00:00.000;579.25;E;NULL
2915;49;2;2013-12-27 00:00:00.000;256.46;E;NULL
2916;304;1;2013-12-27 00:00:00.000;173.73;E;NULL
2917;130;5;2013-12-27 00:00:00.000;2739.89;E;NULL
2918;478;3;2013-12-27 00:00:00.000;825.76;E;NULL
2919;176;3;2013-12-27 00:00:00.000;2844.91;E;NULL
2920;5;1;2013-12-27 00:00:00.000;2134.73;E;NULL
2921;272;1;2013-12-27 00:00:00.000;882.84;E;NULL
2922;468;2;2013-12-27 00:00:00.000;1637.59;E;NULL
2923;511;3;2013-12-27 00:00:00.000;382.35;E;NULL
2924;217;1;2013-12-27 00:00:00.000;470.29;E;NULL
2925;501;4;2013-12-27 00:00:00.000;2094.72;E;NULL
2926;260;1;2013-12-29 00:00:00.000;309.50;E;NULL
2927;65;2;2013-12-29 00:00:00.000;2063.46;E;NULL
2928;148;3;2013-12-29 00:00:00.000;826.19;E;NULL
2929;574;3;2013-12-29 00:00:00.000;673.96;E;NULL
2930;14;2;2013-12-29 00:00:00.000;1237.72;E;NULL
2931;45;3;2013-12-29 00:00:00.000;2787.82;E;NULL
2932;128;4;2013-12-29 00:00:00.000;1244.76;C;NULL
2933;262;4;2013-12-29 00:00:00.000;1946.21;E;NULL
2934;609;4;2013-12-29 00:00:00.000;266.90;E;NULL
2935;38;2;2013-12-29 00:00:00.000;237.84;E;NULL
2936;439;1;2013-12-29 00:00:00.000;1325.39;E;NULL
2937;269;4;2013-12-29 00:00:00.000;989.24;E;NULL
2938;131;3;2013-12-29 00:00:00.000;3229.90;E;NULL
2939;259;4;2013-12-30 00:00:00.000;1569.55;E;NULL
2940;200;3;2013-12-30 00:00:00.000;252.72;E;NULL
2941;52;2;2013-12-30 00:00:00.000;1555.28;E;NULL
2942;151;3;2013-12-30 00:00:00.000;454.85;E;NULL
2943;128;3;2013-12-30 00:00:00.000;1368.52;E;NULL
2944;543;1;2013-12-30 00:00:00.000;1293.49;E;NULL
2945;513;2;2013-12-30 00:00:00.000;137.28;E;NULL
2946;478;2;2013-12-30 00:00:00.000;753.64;E;NULL
2947;7;4;2013-12-30 00:00:00.000;1211.53;C;NULL
2948;176;5;2013-12-30 00:00:00.000;599.33;E;NULL
2949;270;2;2013-12-30 00:00:00.000;1192.20;E;NULL
2950;499;3;2013-12-30 00:00:00.000;849.16;C;NULL
2951;5;2;2013-12-30 00:00:00.000;731.09;E;NULL
2952;519;1;2013-12-30 00:00:00.000;2454.67;E;NULL
2953;4;1;2013-12-31 00:00:00.000;1789.41;E;NULL
2954;408;2;2013-12-31 00:00:00.000;1382.43;E;NULL
2955;131;3;2013-12-31 00:00:00.000;1638.05;E;NULL
2956;600;5;2013-12-31 00:00:00.000;845.31;E;NULL
2957;45;1;2013-12-31 00:00:00.000;2973.38;E;NULL
2958;577;2;2013-12-31 00:00:00.000;416.69;E;NULL
2959;323;1;2013-12-31 00:00:00.000;1419.99;E;NULL
2960;324;3;2013-12-31 00:00:00.000;1585.90;E;NULL
2961;349;3;2013-12-31 00:00:00.000;924.01;E;NULL
2962;454;4;2013-12-31 00:00:00.000;1875.06;E;NULL
2963;507;4;2013-12-31 00:00:00.000;1798.45;C;NULL
2964;530;4;2014-01-01 00:00:00.000;1735.43;E;NULL
2965;380;2;2014-01-01 00:00:00.000;1482.60;E;NULL
2966;142;2;2014-01-01 00:00:00.000;2548.87;E;NULL
2967;335;4;2014-01-01 00:00:00.000;252.69;E;NULL
2968;448;2;2014-01-01 00:00:00.000;516.42;E;NULL
2969;301;4;2014-01-01 00:00:00.000;3089.25;E;NULL
2970;378;2;2014-01-01 00:00:00.000;2654.33;E;NULL
2971;457;2;2014-01-02 00:00:00.000;2988.40;E;NULL
2972;363;1;2014-01-02 00:00:00.000;1378.29;E;NULL
2973;88;3;2014-01-02 00:00:00.000;1876.50;E;NULL
2974;131;1;2014-01-02 00:00:00.000;1248.24;E;NULL
2975;334;2;2014-01-02 00:00:00.000;694.28;E;NULL
2976;512;1;2014-01-02 00:00:00.000;524.72;E;NULL
2977;571;5;2014-01-02 00:00:00.000;1064.00;C;NULL
2978;506;3;2014-01-02 00:00:00.000;1464.05;C;NULL
2979;23;1;2014-01-02 00:00:00.000;402.40;C;NULL
2980;215;4;2014-01-02 00:00:00.000;4349.30;E;NULL
2981;449;5;2014-01-02 00:00:00.000;151.36;E;NULL
2982;454;4;2014-01-02 00:00:00.000;1472.71;E;NULL
2983;208;5;2014-01-03 00:00:00.000;1024.92;E;NULL
2984;401;3;2014-01-03 00:00:00.000;1962.56;E;NULL
2985;102;4;2014-01-03 00:00:00.000;62.40;E;NULL
2986;80;4;2014-01-03 00:00:00.000;1593.81;E;NULL
2987;89;2;2014-01-03 00:00:00.000;3009.06;E;NULL
2988;239;5;2014-01-03 00:00:00.000;175.95;E;NULL
2989;26;3;2014-01-03 00:00:00.000;3493.94;E;NULL
2990;64;3;2014-01-03 00:00:00.000;785.02;E;NULL
2991;102;2;2014-01-03 00:00:00.000;2554.80;C;NULL
2992;194;3;2014-01-03 00:00:00.000;1543.88;E;NULL
2993;363;5;2014-01-03 00:00:00.000;733.63;C;NULL
2994;403;2;2014-01-03 00:00:00.000;495.27;E;NULL
2995;278;2;2014-01-03 00:00:00.000;649.56;E;NULL
